,time,temperature_heat,heat_demand,COP_hp,electricity_price,electricity_price_raw,outside_temperature
49,2013-01-03 01:00:00,66.81361,2.8247220118840537,3.2243073,109.77084326484018,67.63502071954922,5.12027
50,2013-01-03 02:00:00,66.77909,2.8268877069155374,3.2284942,104.24084326484018,48.99916299263804,5.1703186
51,2013-01-03 03:00:00,66.74339,2.8285893201828003,3.2327423,103.69084326484018,47.145687088514876,5.2220764
52,2013-01-03 04:00:00,66.84392,2.832403580347697,3.2207942,103.62084326484019,46.90979015526283,5.0763245
53,2013-01-03 05:00:00,67.06313,2.8438861767450967,3.1950698,107.69084326484018,60.625511845774305,4.7584534
54,2013-01-03 06:00:00,67.16197,2.8534992138544717,3.1835728,117.82084326484019,94.76316804353384,4.615143
55,2013-01-03 07:00:00,66.96026,2.8547632694244385,3.2070858,125.53084326484019,120.7455302631514,4.9076233
56,2013-01-03 08:00:00,66.58075,2.8495567639668784,3.252247,126.08084326484018,122.59900616727457,5.4579163
57,2013-01-03 09:00:00,66.02714,2.8302290439605713,3.320469,126.2208432648402,123.07080003377865,6.2606506
58,2013-01-03 10:00:00,65.58347,2.804386576016744,3.377458,128.7808432648402,131.69788787842467,6.903961
59,2013-01-03 11:00:00,65.01842,2.7586461901664734,3.4530156,128.7908432648402,131.73158744031784,7.723297
60,2013-01-03 12:00:00,64.62308,2.7002033591270447,3.5079532,131.5708432648402,141.10006564661313,8.296539
61,2013-01-03 13:00:00,64.29458,2.634078939755758,3.555033,129.6708432648402,134.6971488869149,8.772858
62,2013-01-03 14:00:00,64.00885,2.56136018037796,3.5970192,127.80084326484018,128.3953308128961,9.187164
63,2013-01-03 15:00:00,63.90665,2.4868956208229065,3.6123297,127.6008432648402,127.72133957503314,9.335358
64,2013-01-03 16:00:00,63.95228,2.4109901984532676,3.6054873,137.7908432648402,162.06119314415156,9.269196
65,2013-01-03 17:00:00,63.986794,2.330236275990804,3.6003838,143.64084326484019,181.77543685164346,9.219147
66,2013-01-03 18:00:00,63.959686,2.2461763322353363,3.604377,138.5408432648402,164.58866028613772,9.258453
67,2013-01-03 19:00:00,63.965244,2.1675571699937186,3.6036062,132.18084326484018,143.1557389220952,9.250397
